tracking ID,0h,2h,4h,6h,8h,gene length,gene group
col4a3bpa,42.9176,42.0352,37.5938,41.2638,58.6775,3134,0
col4a5,0.528816,0.361733,0.524469,1.13441,6.11255,4980,3
col5a2a,0.238153,0.23533,0.610657,1.50797,2.04554,6174,3
col5a3b,1.39154,1.36802,1.60915,0.879706,0.988113,5595,1
col8a1a,0.672276,1.15672,1.16276,0.638654,2.10691,2173,0
colec11,11.7856,7.47446,4.36154,0.685495,0.200074,2754,2
colec12,2.14731,0.717568,1.48457,4.11817,3.29061,4850,4
colgalt2,0.647649,0.278104,0.314601,0.654891,1.5453,1919,3
commd1,8.24512,11.7975,8.08087,7.30317,7.17233,1318,1
commd2,49.2369,43.4153,32.0625,42.7678,56.9454,913,0
commd3,59.2889,59.7451,38.8418,12.5551,3.21837,766,2
commd4,57.5863,64.6083,22.6286,6.00086,15.9242,947,2
commd5,55.6997,51.4956,22.1492,8.1328,18.1491,1119,2
commd7,46.7074,70.971,42.5405,49.3946,77.7773,873,0
commd8,76.8341,82.8954,50.1189,9.56327,4.61831,895,2
commd9,58.5941,77.5805,38.373,14.4927,20.38,870,2
comta,0.729139,1.44309,0.987307,1.6952,1.56428,771,0
copa,59.5985,46.2315,44.5099,36.273,35.8996,4089,1
copb1,135.146,141.25,130.715,133.017,91.3838,3239,1
copb2,140.48,157.371,158.431,157.313,118.377,3162,1
cope,292.567,309.31,259.923,176.841,97.8802,1096,5
copg2,127.457,134.384,125.619,89.4528,63.9962,2885,1
cops2,94.9101,99.6421,102.782,85.2746,70.7541,1969,1
cops3,103.196,96.9017,84.8372,48.5081,52.3077,846,5
cops4,92.8844,88.1097,76.4477,26.2959,40.2955,1304,5
cops5,52.9893,68.4058,52.8366,28.6563,30.6473,1335,5
cops7a,60.4887,64.5092,39.5267,26.7408,33.5428,1195,5
cops8,66.7336,71.721,54.6399,47.2964,23.9612,1512,5
copz1,196.218,217.426,171.995,136.823,117.304,1016,1
copz2,52.8605,70.1383,65.1945,31.8775,17.7755,2068,5
coq10b,80.6299,82.8326,80.0051,60.7547,46.3329,906,1
coq2,8.59475,8.17009,6.47541,5.08023,3.92027,1371,1
coq3,74.0197,75.2778,63.3152,9.83213,4.83252,1680,2
coq4,17.1707,21.1261,16.6327,2.2821,0.646669,1403,2
coq5,17.8021,22.2513,22.5429,19.9033,18.6222,1531,1
coq6,53.5993,52.1072,27.6803,5.39221,6.6015,1770,2
coq7,19.2982,19.5441,18.4816,12.7676,4.34937,1452,5
coq9,40.4787,39.4007,25.9019,9.04472,5.78842,1371,2
coro1a,4.60661,4.74317,5.79445,6.35388,4.45731,1748,1
coro1b,2.39413,1.49824,1.62618,0.791615,0.538033,4479,2
coro1ca,52.6481,49.9704,60.3063,58.5344,33.3136,2137,1
coro2a,22.7408,21.3588,14.2062,16.22,22.4879,2648,1
coro6,5.86221,7.09302,5.79464,1.79846,1.11061,1527,5
coro7,9.93449,7.63468,8.76426,7.5351,2.71197,2275,5
cotl1,76.3295,77.2821,92.2328,92.9639,57.0521,1261,1
cox10,2.16884,1.89282,1.83684,6.12043,19.4847,2240,3
cox11,63.7125,66.2204,40.7922,14.2139,11.5181,1275,2
cox14,56.3732,47.6726,14.7755,13.5615,22.6304,440,2
cox15,43.3681,41.1952,28.9251,7.11264,6.81498,1584,2
cox16,2.72352,3.05806,4.70167,9.57756,9.68924,1138,0
cox17,769.667,888.503,508.84,143.162,55.7033,514,2
cox19,15.0232,14.0852,7.5005,5.43082,3.47586,1567,2
cox20,68.1783,48.9424,18.7152,31.4168,28.6836,471,2
cox4i1,278.579,233.244,126.701,215.383,364.673,708,0
cox4i2,0.444665,0.326614,0.169505,0.662158,2.82206,857,3
cox5aa,373.212,362.563,318.704,190.623,238.901,634,1
cox5ab,257.81,205.292,134.15,104.251,123.622,673,2
cox5b2,0,1.31809,0.353585,0.86444,1.96831,525,3
cox6a1,64.8607,40.836,17.2033,13.3298,30.4017,577,2
cox6b2,299.31,288.099,147.142,321.032,489.359,871,0
cox6c,306.038,179.365,90.3423,136.835,282.396,462,0
cox7a1,3.30623,1.99719,1.22762,0.468736,0.854253,696,2
cox7a2a,113.257,119.944,51.5279,41.1646,68.4003,483,2
cox7a3,176.499,150.422,89.5625,106.404,122.719,662,1
cox7b,219.964,186.791,89.2315,68.7171,174.064,546,2
cox7c,417.898,221.344,205.058,764.091,1333.95,361,3
cox8a,34.1749,15.214,15.4659,46.83,124.295,599,3
cox8b,2.6097,0.755088,1.13845,0.453799,0,600,2
cpb2,0.274517,0.650325,0.119855,0.248729,1.15921,1297,3
cpdb,7.90179,7.47681,5.59899,3.1346,1.40973,2299,5
cpe,0.418651,0.373197,1.96868,2.18772,2.69561,4457,4
cpeb1a,0.607553,0.571905,1.19079,0.337003,0.218741,1569,5
cpeb1b,116.236,80.8557,60.3448,14.3769,3.65884,2914,2
cpeb4,45.5623,47.5421,48.7809,20.4594,15.6535,2345,5
cpm,5.73977,7.13991,4.1226,14.0884,21.5655,1926,3
cpn1,0.205463,0.236512,0.41408,20.7523,54.6325,1744,3
cpne1,45.7155,61.3694,67.555,58.7407,25.4561,3017,1
cpne3,20.637,20.9305,20.9335,26.7675,23.2444,2405,1
cpne5a,1.13725,1.72722,2.25036,2.11101,0.94058,1692,1
cpne5b,4.46921,4.83825,6.09304,5.67164,1.86464,2054,1
cpox,85.9585,100.971,50.2457,11.1847,2.57748,1945,2
cpped1,20.2965,18.2589,11.3213,4.83521,7.17389,2030,2
cpsf1,38.8775,38.0465,37.218,48.1491,59.6278,4749,0
cpsf2,82.4117,85.2131,100.847,102.929,79.3263,2677,1
cpsf3,151.351,174.991,128.033,147.618,147.928,2447,1
cpsf3l,26.1587,22.114,12.8736,10.339,22.603,1968,1
cpsf4,72.251,82.003,88.8626,58.0681,60.7897,1867,1
cpsf5,69.0065,68.0803,73.1859,106.445,106.121,1162,0
cpsf6,17.375,18.4863,17.8195,24.5007,35.1771,2144,0
cpt1aa,4.2799,2.57349,3.89131,23.3009,32.9193,2476,3
cpt1b,0.651293,0.477773,0.408995,0.584372,1.14647,1820,0
cpt2,18.1267,20.036,17.2578,4.904,3.33602,2596,5
cptp,6.92243,7.29075,5.86225,7.51981,10.1825,1487,0
cpvl,124.618,139.395,145.649,77.1965,57.9824,1687,5
crabp1b,2.77087,0.704455,0.932086,0.202391,0,897,2
crabp2a,0.0309405,0.0656343,0.287226,0.502494,2.50364,2507,3
crabp2b,0.220029,0.105048,0.35503,6.29534,30.2936,2671,3
cracr2b,8.75028,10.0244,10.6112,5.26095,0.782051,1944,5
cradd,18.6021,16.7713,15.4275,4.36933,5.07499,967,5
crata,41.8241,44.6667,34.9898,7.19814,1.76137,2349,2
cratb,52.775,57.6633,48.6453,19.3855,24.2214,2592,5
crb1,0.393831,0.349746,0.380821,0.900484,1.04912,4427,0
crb2a,0.198384,0.270657,0.465113,0.406358,1.73504,5153,3
crb3a,3.19082,1.68134,2.12597,1.23468,1.72234,2459,2
crb3b,73.3006,73.5977,70.852,50.3062,34.6024,1272,1
crbn,9.89776,6.53974,7.74455,1.2287,1.51569,2482,2
crcp,123.508,146.787,82.3245,103.36,136.561,651,1
creb1a,30.5424,19.1148,22.7963,40.4849,47.1986,1951,0
creb1b,22.0573,21.32,22.7871,16.8077,25.6434,1037,1
creb3l1,0.211829,0.276574,0.614832,0.823192,1.18552,5902,4
creb3l2,14.3674,13.7625,11.5282,2.72938,5.31238,2216,5
creb3l3a,0.237772,0.26761,0.28871,0.653293,3.00378,1539,3
creb3l3l,40.9939,49.8276,33.1259,7.18785,16.0585,2457,2
crebl2,21.4153,25.1859,14.9704,18.776,13.8374,563,1
creg2,3.77056,2.07497,2.28032,1.68904,2.07947,2321,2
creld2,102.103,101.077,64.1095,7.7846,9.50482,1500,2
cremb,0.0738764,0.0718131,0.254586,1.16092,2.09777,1301,3
crestin,0.224077,0.0639137,1.72849,5.26526,4.69226,4437,4
crfb1,0.572474,0.30435,0.214691,0.812796,1.09613,2089,0
crfb12,0.382784,0.30077,0.227411,0.859782,1.96136,2648,3
crfb15,0.998279,0.648743,0.577828,0.209298,1.06202,1311,0
crfb16,0.391968,0.336648,1.76749,3.05077,4.83619,1382,3
crfb17,0.586474,0.489505,0.564908,2.11872,5.71903,1850,3
crfb2,4.26299,3.1869,4.00535,2.93278,5.95937,2583,0
crfb4,4.79019,5.26442,4.31938,4.12929,2.7105,1725,1
crfb6,29.9599,28.5455,19.7201,21.546,16.6856,2582,1
crhbp,1.61385,1.4701,1.51418,1.93732,2.29408,1379,0
crhr2,0,0.0406069,0.499439,62.8332,80.7083,9410,3
crim1,2.07382,1.23545,1.5248,0.446427,0.348137,3144,2
crip1,12.0685,12.0001,12.3913,13.3491,6.41592,1535,1
crip2,16.6627,30.2487,37.545,14.1308,2.27216,2016,5
cript,81.4765,93.231,98.2837,92.5239,33.5507,1239,1
crk,90.9919,84.204,99.0385,106.277,95.2747,1513,1
crkl,106.657,86.2225,59.4233,26.8494,34.3296,2780,2
crlf1a,11.2912,16.478,9.48549,2.54548,1.94124,2463,2
crlf1b,4.33504,5.51557,5.44513,2.42434,1.0123,1582,5
crlf2,3.89545,10.5394,16.0799,7.2089,1.18124,777,5
crlf3,53.8017,55.7405,63.5414,45.1359,32.2218,2755,1
crls1,60.0027,57.2847,50.4784,32.7285,35.4058,1413,1
crnkl1,14.7348,12.5365,17.9784,52.4608,65.6557,2373,4
crot,6.40119,5.88963,7.1134,7.753,8.73601,3297,0
crp2,146.616,170.803,127.573,44.2606,13.663,1275,2
crp3,23.8074,32.1954,18.5345,5.82342,2.1,756,2
crp4,5.58864,3.76941,2.73931,3.5179,3.31951,1346,1
crp6,0.958051,1.57594,0.236174,0.513281,3.17584,735,3
crsp7,14.6925,11.9892,11.667,2.76712,3.24635,2397,2
crtap,0.0533832,0.257381,0.297365,11.3856,81.1449,1498,3
crtc1a,3.79787,3.59454,3.19267,0.82658,0.965062,1776,5
cry-dash,105.556,99.9713,104.126,27.2843,20.8408,1919,5
cry1aa,0.194146,0.0612143,0.535726,2.5287,2.94451,3332,4
cry1ab,83.8289,73.1272,74.3947,8.8574,0.811489,2984,2
cry1ba,63.7691,63.193,49.5918,36.0927,14.5732,4513,5
cry1bb,43.2839,32.4626,31.285,6.13343,3.22492,3080,2
cry2,108.986,122.733,127.078,30.7763,15.3085,2046,5
cry4,12.4097,13.5265,11.8122,5.50668,4.07115,1677,5
cry5,34.4141,29.9846,30.775,18.3394,8.60245,1560,5
cryabb,0.989894,0.868887,0.439375,1.57467,2.84501,2166,3
cryba1l1,2.01344,1.48715,0.577781,1.54448,0.934526,892,1
cryba4,2.14044,2.23957,0.645123,1.84066,1.04741,710,1
crybgx,0.413499,0.403519,0.1794,1.00892,0.845678,731,4
crygm3,0.153581,0.31011,2.58121,5.25776,5.3926,608,4
crygm4,0,0.342293,0,0,1.08217,581,3
crygm5,0.937053,1.34564,2.03319,2.40695,0.990643,1062,0
crygm7,0,0,0,1.05773,1.59754,759,3
crygmx,1.36154,1.13417,1.62095,1.74854,1.39566,811,1
crygmxl1,2.98503,5.02017,4.88475,2.51896,0.492747,887,5
crygn1,39.5373,38.6964,35.2777,22.8057,4.04403,844,5
crygn2,1.49272,3.00206,2.5818,2.51466,3.58974,939,0
crygs2,11.4058,12.9499,10.5474,2.81936,4.84105,638,5
crygs4,1.49762,0,0.404895,0.553818,0.932244,599,0
cryl1,23.7447,24.7824,27.2358,21.2767,18.3901,1279,1
crym,0.212197,0.104137,0.678857,0.944874,1.79025,1418,3
cryz,14.1637,36.4819,32.3577,12.5079,4.99843,1547,5
cryzl1,9.56083,11.4301,10.4726,1.33754,2.53208,1921,5
cs,125.935,122.661,119.583,68.8616,50.9943,3108,5
csad,7.99955,8.07796,8.52766,23.9834,44.5768,1785,3
csdc2a,1.00388,0.391934,0.371516,0.334139,0.188821,1253,2
csde1,205.339,229.835,282.72,388.133,359.455,4653,0
cse1l,134.562,135.477,75.9705,22.1782,28.1333,3498,2
csf1a,0.0947497,0.12853,0.496716,1.44044,0.553537,2340,4
csf1b,0.363685,0.20668,0.290172,1.01014,1.05584,1423,4
csf3a,0.427081,0.136893,0.498709,0.142997,4.5812,738,3
csf3b,11.3247,17.0873,10.0668,2.9645,2.05156,558,2
csf3r,0.868327,0.949311,0.92484,1.26044,0.609527,2406,1
csgalnact2,33.1004,28.9485,34.1454,48.2537,42.9916,3015,0
csk,96.0598,89.4758,100.655,25.124,15.6973,2818,5
csnk1a1,167.829,152.135,203.705,340.553,347.391,2332,0
csnk1da,72.9541,74.9523,62.6041,52.959,45.7574,3547,1
csnk1db,141.62,121.522,97.6269,54.8329,63.5299,3048,5
csnk1e,3.54948,2.87342,2.9562,0.752739,0.822312,2282,5
csnk1g1,20.0526,17.0322,21.6623,4.08564,3.51704,1631,5
csnk1g2a,76.1411,73.8027,82.8528,28.3676,21.7954,1529,5
csnk1g2b,43.4719,40.6603,41.1751,17.5086,20.8123,3073,5
csnk2a1,114.637,110.088,97.518,119.717,121.163,2569,1
csnk2a2a,77.2265,79.4245,81.1242,21.4886,18.3747,2447,5
csnk2b,123.802,112.443,141.363,260.503,343.591,1662,0
cspg5b,0.0758364,0.102582,2.38677,2.65215,1.12025,1814,4
csrnp1b,103.129,101.764,84.8387,47.038,24.4844,1540,5
csrp1a,30.1704,32.0863,42.0291,34.3364,25.793,2645,1
csrp2,5.42787,4.3392,3.27208,7.12248,16.8884,1928,3
csrp2bp,48.929,37.2068,28.0887,8.56895,17.323,3511,2
csrp3,0.854917,0.744726,0.846696,4.19777,6.49239,1046,3
cst14b.1,18.6038,21.7818,20.3014,47.5995,163.121,1749,3
cst3,23.6877,21.5919,101.168,494.679,607.996,1322,4
cstf1,115.227,136.924,162.302,185.932,111.01,1929,1
cstf2,115.365,107.507,132.605,173.074,188.166,1681,0
cstf3,222.768,214.201,261.024,328.962,166.857,2688,1
ctage5,12.9878,11.9576,12.1292,3.85262,5.1168,1364,5
ctbp1,27.9392,29.6137,31.7042,29.7487,23.8666,3483,1
ctbp2a,37.2375,37.2225,35.2701,17.0571,10.3382,4953,5
ctbp2l,0.617289,1.16572,1.14954,1.30726,1.01563,1185,1
ctbs,8.32051,9.7738,7.46244,1.76182,5.24634,1559,5
ctc1,8.33581,7.54122,7.43784,6.10052,6.65155,3778,1
ctcf,143.488,127.823,195.499,422.452,210.286,4242,4
ctdnep1a,116.239,117.703,121.424,25.5948,17.7152,2103,5
ctdnep1b,74.1438,67.2681,67.3787,8.17453,3.86602,2068,5
ctdp1,51.3708,42.464,57.4465,32.4163,10.2139,2868,5
ctdsp2,2.90897,1.92285,1.64043,4.354,13.926,2088,3
ctdspl2a,59.3205,55.8479,71.6345,50.9934,24.2105,2495,5
ctdspl2b,86.1358,91.9651,105.441,59.2487,26.8439,2100,5
ctdspla,11.4829,11.7367,13.3842,4.97844,4.05203,1914,5
ctdsplb,105.313,92.8951,92.741,42.3523,42.258,1233,5
cth,33.8448,31.8511,38.4005,48.1243,80.9312,1934,0
cth1,1058.86,915.992,641.132,121.858,9.44956,1435,2
cthl,1.37,1.49365,1.41832,3.41743,7.66059,1844,3
ctnna1,209.364,225.462,274.229,347.25,347.666,3732,0
ctnna2,12.4627,12.4366,14.7345,10.7896,1.22772,2598,5
ctnnal1,69.9898,62.0464,65.958,49.3703,31.6212,2432,1
ctnnb1,111.17,97.0244,138.555,316.664,509.257,3350,3
ctnnb2,63.5626,63.8049,85.687,102.687,106.073,2350,0
ctnnbip1,105.292,118.944,126.255,163.457,136.993,2098,0
ctnnbl1,100.022,95.9677,109.162,124.764,125.491,2019,1
ctns,0.421034,0.536847,0.588713,10.9527,16.979,1548,3
ctps1a,96.5624,96.3036,111.68,315.155,427.622,2219,3
ctps1b,25.2607,37.2073,27.3055,6.79676,1.29984,1915,2
ctr9,22.7114,21.6827,26.0242,35.6486,41.4909,3873,0
ctrl,1.03602,0.898428,1.8635,1.42506,0.516562,851,1
ctsa,82.6625,80.4372,87.9513,117.085,114.202,1782,0
ctsba,1139.61,1053.84,995.157,693.381,722.667,1459,1
ctsc,66.8637,47.007,65.766,221.845,465.011,3146,3
ctsd,142.654,149.687,145.82,137.855,96.758,2418,1
ctsf,2.47297,2.89276,3.47707,3.15351,6.03324,2358,0
ctsh,0.178371,0.238447,2.33744,40.4552,182.403,1301,3
ctsk,1.32788,1.07762,0.907008,4.8047,9.59983,1572,3
ctsl.1,0.594976,0.337624,0.573802,0.587859,1.82189,1265,3
ctsla,1068.6,1173.07,1369.75,3077.75,3041.12,1391,0
ctslb,0,0.0539287,0.0947996,0.225896,15.0559,1250,3
ctsll,0.533555,0.628499,7.79701,629.912,1255.17,1423,3
ctssb.1,2015.65,1974.14,1123.14,783.748,1142.37,1233,2
ctssb.2,46.0579,45.283,24.5995,17.6294,28.5119,1222,2
ctsz,105.244,122.624,90.0389,14.9072,4.34225,1386,2
cttn,33.2847,26.3974,42.7252,30.091,20.3249,1722,1
cttnbp2nlb,1.75007,0.949958,1.28065,0.807783,0.360522,2200,2
ctu1,86.6114,80.6997,81.2422,22.3606,16.7156,1538,5
ctu2,104.228,107.261,80.413,26.5785,20.2955,1660,2
ctxn1,3.63703,1.74242,2.27381,1.82718,2.86608,452,0
cuedc1a,0.211057,0.342868,0.418701,0.867464,1.17443,2319,4
cuedc1b,11.287,10.6748,13.0981,9.55645,7.2094,1571,1
cuedc2,149.784,161.218,165.621,79.8002,27.2407,1879,5
cul1a,51.8542,46.5057,36.7394,27.2427,39.8356,3285,1
cul1b,108.056,109.4,98.9927,46.8328,18.4016,2931,5
cul3a,22.6813,21.83,23.7446,23.9276,20.4421,2956,1
cul3b,60.9501,56.5369,62.0497,37.0292,27.1485,2412,5
cul4a,29.1009,28.3394,25.3177,10.9499,11.8318,2808,5
cul4b,106.949,115.457,122.249,61.3927,59.2928,4139,5
cul5a,31.4479,35.5364,25.3468,8.68934,12.5584,3533,2
cutc,12.2808,17.3153,14.8437,9.40317,5.60117,1135,5
cux1b,31.6329,32.7156,39.3922,36.5629,21.1865,2467,1
cwc15,147.81,127.414,153.917,186.869,172.721,1276,1
cwc22,169.579,161.342,172.399,146.3,113.535,3294,1
cwc25,30.3156,31.4588,33.0775,31.9943,15.2909,1939,1
cwc27,50.5408,42.4921,52.4442,33.0867,24.9536,1781,1
cwf19l1,81.243,85.3284,98.7471,109.755,74.7626,1992,1
cwf19l2,4.30981,4.19769,5.65871,3.24981,3.2025,3179,1
cx23,2.76329,3.81444,4.05713,1.6558,0.410343,1693,5
cx28.8,0.924417,1.21622,1.08394,0.166292,0.224602,1064,5
cx28.9,0.390424,0.454867,1.16465,1.3535,1.73333,2466,0
cx30.3,3.15242,3.41798,3.65426,4.49213,8.61158,2244,0
cx30.9,2.3019,2.69557,1.10173,0.406871,1.04917,1345,2
cx34.4,1.3705,0.605784,1.02891,1.81619,2.76026,1036,0
cx34.5,0.417319,1.09023,0.570158,0.197642,0.416076,1328,2
cx35.4,4.90233,4.02055,3.19978,12.9661,13.6164,2088,4
cx35b,0.0871335,0,0.21943,1.84159,1.15829,915,4
cx41.8,48.7043,43.8783,189.751,586.825,664.923,2800,4
cx43,1.06233,0.522545,0.737653,0.482603,0.242383,2849,2
cx43.4,35.4449,32.8866,57.1435,148.068,215.967,2357,3
cx44.2,93.7121,150.485,88.1909,23.1835,3.53657,1946,2
cxadr,47.7768,35.1474,35.4219,23.7444,13.5141,1853,5
cxcl12a,2.21122,0.763419,2.94062,21.4449,23.542,1516,4
cxcl12b,0.415213,0.284103,2.16518,8.00413,45.7699,2512,3
cxcl14,0.645949,3.55238,3.09418,0.584021,0.414906,1728,5
cxcl18b,0.462136,1.02283,0.889103,0.118693,0.352253,565,5
cxcl20,0,0.417863,0.408262,0.252805,1.4509,531,3
cxcr3.1,3.03529,1.3651,0.918327,1.14803,0.372706,2615,2
cxcr3.3,1.27977,1.00645,0.856824,3.82648,7.16089,1125,3
cxcr4a,5.37303,1.93301,59.195,244.352,97.7052,1518,4
cxcr4b,5.08364,4.01704,129.005,301.338,36.0222,1624,4
cxxc1a,37.9182,49.4209,47.212,43.3942,32.9702,2700,1
cxxc1b,135.313,135.58,131.521,50.9315,37.8017,1973,5
cyb561a3a,36.3618,34.2635,18.7897,6.65999,8.39547,1225,2
cyb561d1,9.43608,9.65958,10.0165,4.56933,1.47791,1389,5
cyb561d2,5.32885,4.08492,4.97805,10.6683,9.2308,1295,0
cyb5a,45.2291,67.6477,71.7226,89.9451,61.0453,1323,0
cyb5b,19.5049,19.6477,21.0962,24.5188,21.367,1773,1
cyb5d2,5.5831,6.864,6.58721,3.01789,3.01118,965,5
cyb5r1,96.254,96.8618,42.2231,5.12234,3.75021,1690,2
cyb5r3,24.853,31.1817,27.769,23.1634,6.85045,1869,5
cyb5r4,23.8417,38.5088,32.5778,4.37565,3.16823,2662,5
cyba,1.64031,0.767234,0.416596,17.0462,54.1733,1034,3
cybb,2.47063,2.0103,3.39964,7.69869,9.69258,3493,4
cybrd1,24.8333,28.201,18.1879,5.9701,2.39105,899,2
cyc1,179.843,178.167,149.117,135.826,160.778,1370,1
cycsb,471.619,403.709,243.344,369.817,547.265,805,0
cyfip1,43.1544,44.7059,55.2345,64.6229,69.7598,4111,0
cyfip2,5.27878,5.7566,5.07659,3.48061,1.35227,4023,5
cygb1,1.71816,1.56065,3.46648,3.77036,4.41754,5177,0
cyhr1,7.74935,4.55986,5.36332,2.20392,1.66487,1814,2
cyp11a1,215.666,223.673,134.542,89.765,87.3166,2185,2
cyp17a1,56.7876,62.4273,65.3084,22.2779,4.98991,2799,5
cyp17a2,6.9974,8.7406,9.72906,4.68013,1.25085,1488,5
cyp1a,2.86392,1.36326,1.2936,0.330217,0.373895,2605,2
cyp1b1,0.39262,0.280443,1.91587,0.849517,0.419999,3369,4
cyp1d1,5.3357,3.30638,3.12745,3.96239,6.64729,2255,0
cyp20a1,74.919,81.603,55.8555,23.5514,16.383,1792,2
cyp24a1,0.34022,0.32066,1.67489,10.531,9.80558,2118,4
cyp26a1,24.2582,18.83,54.7587,90.2455,362.007,1832,3
cyp26c1,0.141584,0.29248,0.587433,1.12725,1.33895,4020,4
cyp27c1,0.557588,0.274998,0.770438,79.1337,144.938,2620,3
cyp2aa1,0.265132,0.375374,0.527426,2.22001,2.26537,1876,4
cyp2aa12,1.95168,2.39898,35.9076,61.8128,85.7837,2405,4
cyp2aa2,0.409248,0.209621,0.288369,2.83019,10.6698,1795,3
cyp2aa3,0.00697191,0.000190682,3.54194,0.00403699,0.116477,1700,4
cyp2aa3v1,3.47119,4.52487,0.0309252,7.53021,76.5323,1712,3
cyp2aa4,0.0781863,0.156142,1.79258,54.836,53.8239,1841,4
cyp2aa6,0.90311,0.552086,0.768597,0.675176,1.96779,1814,3
cyp2aa7,0.354425,0.408553,1.08966,7.83672,13.7973,1669,3
cyp2aa8,1.59608,3.02143,7.97184,114.035,77.1012,1648,4
cyp2aa9,0.515359,1.96578,2.77735,21.7832,110.534,1557,3
cyp2ad3,3.74024,2.55738,2.21238,0.749142,0.943192,1875,2
cyp2k16,0.0832978,0.212542,0.225492,0.574748,5.02664,1872,3
cyp2k17,0.403188,0.201689,0.318786,0.950361,1.85739,1708,3
cyp2k18,0.465776,0.445143,0.483751,1.3076,1.38509,2333,0
cyp2k8,0.0887721,0.0454574,0.387218,11.0251,25.2914,1723,3
cyp2p10,28.6606,40.5912,31.6538,13.7795,8.53993,1644,5
cyp2p6,1.25697,1.99061,5.97166,42.6071,66.2667,2498,3
cyp2p7,2.48305,2.40734,1.95746,15.0045,20.5139,1497,3
cyp2p8,3.99814,2.86039,3.17477,2.59898,2.72041,1542,1
cyp2p9,1.8316,1.49708,1.50659,4.53211,7.31201,2325,3
cyp2u1,1.45952,1.67153,2.15405,1.42236,0.59032,1708,5
cyp2v1,17.7935,16.7262,14.7587,3.38391,2.616,2138,5
cyp2x6,1.45854,1.40812,1.43665,61.2978,95.3882,1829,3
cyp2x7,27.8628,34.8452,26.2022,13.6406,12.875,1818,5
cyp2x8,1.33469,1.18374,0.99361,3.98304,6.46399,1303,3
cyp2x9,0.237896,0.0927161,0.251627,0.734411,1.19489,1652,3
cyp2y3,0.876677,1.73553,4.71642,114.942,140.59,2296,3
cyp3c1,9.27864,16.0207,11.6791,3.24416,5.5309,1880,5
cyp3c3,0.148359,0.0745617,0.608928,0.937679,2.21113,2227,3
cyp46a1.2,1.40953,0.710163,0.806607,0.286441,0.324243,1830,2
cyp46a1.4,3.45201,2.04727,2.16014,0.636742,0.267789,1847,2
cyp4v7,1.27329,1.79381,1.72149,2.04976,1.29202,4646,1
cyp4v8,0.798854,0.754445,1.20322,1.19956,0.9108,2462,1
cyp51,0.934409,1.36355,1.93452,23.2119,46.492,2429,3
cyr61,0.498188,0.45703,0.597326,1.18697,0.594849,3549,4
cyt1,0.372312,0.381076,0.948211,307.015,978.626,1375,3
cyt1l,0.248659,0,0.212399,213.859,697.762,1406,3
cyth1a,24.845,21.3641,24.8174,9.03039,9.61187,5036,5
cyth1b,7.14196,6.54001,4.29454,2.6974,6.60569,2249,1
cyth4b,1.01871,2.2465,1.01332,4.56586,2.58638,1730,4
cyyr1,1.16663,1.23149,15.1859,33.2745,43.1159,2887,4
d2hgdh,24.1321,28.3919,24.5413,9.46907,6.27413,1805,5
daam1b,12.3027,5.70263,4.50914,1.59037,3.85496,3240,2
dab2,27.5485,27.1691,18.6744,3.66895,1.10583,2291,2
dab2ipb,6.88822,4.58612,3.42102,0.551039,0.481437,4456,2
dacha,1.69126,2.56037,2.9133,0.783403,0.538698,2874,5
dachb,2.68987,4.59246,5.70225,2.54871,0.217163,2352,5
dachc,3.64016,3.57138,3.02473,1.53884,1.1592,2293,5
dachd,1.00562,0.958912,1.50487,1.092,0.598833,2412,1
dact1,0.281354,0.347031,6.44438,7.77117,20.1875,3366,3
dact2,3.11518,3.01076,5.34594,15.7388,27.4146,3064,3
dad1,191.167,157.733,125.506,121.134,144.064,612,1
dag1,9.14596,8.70918,10.178,7.50236,4.338,3596,1
dalrd3,15.8302,13.9978,16.0437,5.23417,2.38059,2599,5
dand5,5.19411,3.03574,4.24107,5.20386,5.73122,1265,0
dao.1,0.395935,0.201223,0.868531,1.19857,5.20365,1765,3
dao.2,0.563782,0.406395,0.680233,0.625037,1.34956,1546,0
dao.3,0.703328,0.631165,0.652322,0.956604,1.16886,1381,0
dap,43.9167,39.3109,35.7448,22.334,16.8847,903,5
dap1b,322.462,346.233,311.175,351.469,254.557,742,1
dap3,37.2483,40.0844,40.3056,15.6918,11.656,1454,5
dapk1,13.8395,10.9336,9.7782,2.74972,1.3813,4320,2
dapk2a,7.02783,8.75505,6.11836,2.32244,0.616605,1669,2
dapp1,2.52491,0.759018,0.729942,0.143813,0.134368,1517,2
dars,80.651,87.8747,89.8851,94.2681,65.0297,2223,1
daxx,51.1182,46.3173,56.1908,42.3931,31.8093,2722,1
dazap1,3.67604,3.26327,4.39151,2.0844,0.647953,1947,5
dazap2,14.1282,15.3154,17.7254,12.0685,9.51,2189,1
dazl,124.939,133.361,76.9372,13.7156,4.28196,2159,2
dbf4,7.11451,5.59349,6.45089,40.8476,46.2148,2556,4
dbi,25.6614,22.7876,16.6013,33.1015,75.9172,1911,3
dbnla,1.7909,1.22075,1.45695,2.30376,15.7588,1680,3
dbnlb,65.9244,62.3757,73.8045,58.6426,31.0468,1879,1
dbpb,4.09068,2.68934,3.06489,0.60349,0.857904,1122,2
dbr1,98.3537,95.7364,107.471,81.8861,21.123,2168,5
dbt,46.6518,51.2467,63.987,110.743,122.412,2268,0
dbx1a,0.322535,0.147456,1.28219,1.25642,15.4493,1426,3
