tracking ID,0h,2h,4h,6h,8h,gene length,gene group,0h overlap,0h #ofCLIPpeak,0h #ofm6Apeak,2h overlap,2h #ofCLIPpeak2,2h #ofm6Apeak3,4h overlap,4h #ofCLIPpeak4,4h #ofm6Apeak5,6h overlap,6h #ofCLIPpeak6,6h #ofm6Apeak7,8h overlap,8h #ofCLIPpeak8,8h #ofm6Apeak9,wild-type 0h,wild-type 2h,wild-type 4h,wild-type 6h,wild-type 8h,mKO Y2-/- 0h,mKO Y2-/- 2h,mKO Y2-/- 4h,mKO Y2-/- 6h,mKO Y2-/- 8h,wild-type 6h,wild-type 8h,wild-type 12h,wild-type 24h,mzKO Y2-/- 6h,mzKO Y2-/- 8h,mzKO Y2-/- 12h,mzKO Y2-/- 24h,wild-type 16h,mzKO Y2-/- 17.5h,wild-type MO 24h,mKO + MO Y2-/- 24h,wild-type MO 36h,mKO + MO Y2-/- 36h,wild-type MO 48h,mKO + MO Y2-/- 48h
ghrb,1.127,1.06119,0.779711,0.623411,0.552356,2915,1,,,,,,,,,,,,,,,,3.6477,1.23292,0.485018,0.491726,0.710136,1.97909,2.29569,2.42841,0.339886,0.386314,0.171569,0.259369,0.954195,3.07,0.563472,0.345715,0.735567,2.23754,1.01994,1.47304,8.19982,9.60635,10.1455,16.8535,8.68883,11.9245
ghrhr2,1.24745,0.920672,0.780605,0.30557,0.287639,1240,2,,,,,,,,,,,,,,,,0.274515,0.275139,0,0,0,0.0516065,0.571812,0,0,0.0944149,0.0635818,0,0,0,0.0623674,0,0,0.0570119,0.0408352,0.0455628,0,0,0.0843619,0.168541,0.145545,0.106829
ghrhra,0.172321,0.169412,0.584605,3.98601,1.6857,1733,4,,,,,,,,,,,,,,,,0.0270462,0.0710651,0.578658,2.51028,0.378081,0.0262596,0.0927973,0.278413,1.71862,1.87524,0.499842,0.690185,0.0287248,0.12769,0.408432,0.287412,0.201457,0.204627,0.0924702,0.178713,0.318766,0.515478,0.129843,0.125135,0.150379,0.280392
ghrhrl,0.941936,1.06622,0.909668,0.645782,0.529037,1450,1,,,,,,,,,,,,,,,,0.15188,0.190624,1.26833,0.542749,0.302623,0.413615,0.38021,0.0886191,0.422708,0,0.110318,0,0.11487,0,0.0506692,0.0681414,0.241694,0.13607,0.219953,0.222897,0.103153,0.396151,0.27029,0.188733,0.462197,0.146204
ghrl,0.893021,1.11535,0.587451,0.72061,0.341763,454,5,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358159,0.234849,0.664646,0,0.491457,0,0,0.126509,0,0.325526,0.146007
gid8a,97.687,104.18,41.9207,55.8224,64.1189,1365,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,73.4178,65.0358,23.727,26.4876,28.881,66.3864,59.1115,31.3078,38.1366,39.1398,16.0934,13.4939,11.7481,5.24905,11.3054,11.0996,12.2409,5.73781,10.2238,6.33428,24.3385,30.5619,26.1793,26.7637,16.1252,17.6853
gig2d,1.0319,0.493133,0.674866,0.800453,0.487628,1013,1,,,,,,,,,,,,,,,,0.204362,0.0806799,0.115747,0.249742,0.124454,0.0635042,0.067407,0,0.134897,0.116869,0.0758931,0,0.0939675,0.292013,0.215518,0.0914191,0.33188,0.421589,0.166815,0.513614,0,0.128466,0.0906744,0.187101,0.102048,0.20349
gig2g,1.35182,1.09831,0.568896,0.408912,0.546599,985,2,,,,,,,,,,,,,,,,0.143921,1.12532,0.738102,0,0.0699699,0,0,0,0,0.126444,0,0,0.366302,0.0946627,0,0,0.197671,0.190111,0.444489,0.13623,0.0424859,0.275645,0.336463,0.193582,0.404619,0.356533
gig2h,1.27667,1.62949,1.69005,0.89872,0.54628,880,5,,,,,,,,,,,,,,,,0.317345,1.36294,0.311797,0.109397,0,0,0,0,0.159673,0,0,0.123842,0.282492,0.0802565,0,0.119764,0.0800514,0.209334,0.530968,0.745321,0.0468063,0.106607,0.159064,0.155269,0.195956,0.194999
gig2j,0,0,0.193179,1.17625,0.735785,555,4,,,,,,,,,,,,,,,,0,0,0.615732,0.231975,0.221095,0,0,0,0.279401,0.333604,0.61408,0,0.712544,0,0,0,0,0.300356,0.215797,0.544153,0.220344,0.185603,0,0.16096,0.113745,0.0965609
gig2o,131.433,134.763,75.378,10.2767,1.54626,909,2,1,3,0,1,3,0,1,4,0,0,0,0,0,0,0,89.3139,70.8504,31.2336,1.6377,0.448827,89.1266,90.5539,61.2222,1.587,0.518707,2.80854,0.50039,0.275177,0.570521,3.6583,0.447959,0.314639,0.389161,0.137548,0.255951,0.488134,0.987005,0.597781,0.92513,1.60417,1.6324
gig2p,28.6082,30.2472,18.4849,2.68068,0.827309,1161,2,,,,,,,,,,,,,,,,30.3769,17.9897,6.73263,0.687072,0.397201,10.9896,12.111,8.69577,1.47,0.499937,0.642354,0.530675,0.0814275,0.0933586,1.23736,0.572468,0.138166,0.114945,0.129566,0.456049,0.02266,0.520005,0.233391,0.58686,0.756634,0.490125
gig2q,0,0.639734,1.72498,0.343508,0.341603,438,5,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0.425688,0,0,0,0,0,0,0,0,0,0.401978,0,0.669003,0,0,0,0,0.150555,0.132461
gigfy2,82.9843,64.1704,74.167,30.057,34.0004,4653,5,3,3,2,3,10,2,3,6,4,3,6,2,3,3,3,59.4049,60.022,60.4158,29.5074,37.0373,58.1688,54.1621,53.2984,26.3064,34.2549,13.3173,15.4895,17.5742,17.246,16.683,16.9162,14.613,25.1948,13.8635,24.4254,7.01303,8.85327,6.05061,5.61275,11.9501,12.2015
gins1,58.117,59.9587,62.5271,37.9397,33.4309,1152,1,0,0,0,1,3,0,1,1,0,1,1,0,0,0,0,47.719,56.1371,49.105,18.0949,23.2382,51.0279,56.7715,65.6123,31.1838,35.4355,11.8914,16.8414,18.6455,12.8777,15.5765,8.67462,14.0687,12.4142,16.3938,7.75801,35.1697,41.1462,45.2039,44.6761,9.70167,12.4539
gins2,228.47,242.529,133.252,36.6212,16.6433,820,2,3,6,1,1,3,0,1,3,0,0,0,0,0,0,0,155.799,174.906,83.1489,20.0638,18.2734,172.038,176.936,101.351,22.4974,10.0722,21.2784,12.3365,13.9767,14.0854,17.9717,6.48944,13.8193,13.6055,20.7799,9.79101,48.808,56.2524,55.5879,54.4926,13.1038,10.7848
gins3,173.799,177.587,151.337,76.906,58.8075,891,5,1,1,0,1,3,0,1,2,0,1,1,0,1,1,0,153.194,171.4,100.251,44.4298,53.1164,183.909,187.596,145.481,37.9498,50.2612,33.994,26.2434,18.6169,16.2216,29.5449,32.9449,25.8074,21.2187,19.1142,26.3539,48.8809,42.6964,47.2106,60.6192,13.6132,17.9963
gins4,30.6963,20.0599,19.2309,14.2924,15.1341,1469,2,,,,,,,,,,,,,,,,17.8345,11.9235,11.3846,7.53546,6.3973,22.1101,19.8646,14.9279,11.2269,11.0719,5.61265,8.79262,11.8862,9.45764,5.04118,4.4355,8.55286,5.68884,12.5296,5.72308,23.7108,23.3485,34.374,21.3931,7.39885,7.23514
gip,2.01298,1.99629,0.381221,1.90276,0.847862,551,1,,,,,,,,,,,,,,,,0.444138,0,0.374885,0,0,0.49804,0.182308,0.734234,0,0,0.34509,0,0,0,0.272634,0,0,0,0,0,0,0,0,0.156793,0,0.269359
gipc1,13.5541,12.3948,17.4954,21.9812,19.3519,1008,0,0,0,0,0,0,0,2,0,1,2,0,1,2,0,1,27.03,25.7523,32.6768,48.1881,68.4442,20.6985,18.3125,22.1126,63.156,78.2551,17.8265,22.2823,34.5825,27.1017,12.7859,29.2463,33.1188,20.043,26.73,25.4851,34.556,26.0948,22.923,24.5739,21.5306,20.8826
gipc2,52.9156,59.0411,41.8635,22.8693,15.6757,1785,5,1,2,0,1,3,0,3,1,2,2,0,2,3,1,1,52.5619,51.517,20.9012,17.3658,13.5309,38.2768,41.5934,25.333,20.2636,16.4578,9.86845,8.69618,5.55648,3.23524,7.61623,7.0688,7.30716,3.78525,5.53262,4.28638,12.0433,13.6931,15.798,13.8868,11.8356,11.6176
gipc3,0.919961,0.707411,1.29058,1.32183,0.637521,1752,1,,,,,,,,,,,,,,,,0.367785,0.485308,0.292638,0.102445,0,0.273224,0.704535,0.374885,0.0783681,0.216771,0.12863,0.201773,0.0894433,0.553785,0.0789284,0.0438678,0.094473,0.677962,0.100191,0.483527,0.522905,1.43921,0.570971,1.0937,1.31478,0.903237
git2a,15.0664,15.2151,14.0818,4.09664,1.53211,2938,5,1,2,0,1,3,0,3,1,3,0,0,0,0,0,0,24.9426,31.5176,16.7363,2.67403,3.68517,25.3846,25.0119,19.6497,2.45595,2.13906,2.3084,0.880393,2.84867,8.85026,3.15805,0.686847,1.76739,7.86943,3.3148,4.23252,4.33209,2.79404,3.55893,2.5879,6.0678,6.02948
git2b,17.6459,13.802,13.9645,7.1807,6.41852,5484,5,1,2,0,1,3,0,1,1,0,1,1,0,0,0,0,11.0393,12.7867,12.8864,7.90519,5.43287,12.3985,14.8125,13.8696,7.65205,9.54456,2.95397,2.07437,2.32125,3.95172,3.34094,3.63105,2.74911,3.27173,2.45711,2.70404,5.52243,4.59358,5.51219,4.41827,6.47245,7.8398
gk5,44.0103,38.3436,23.6884,6.99347,10.5528,3234,2,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,39.7819,39.077,6.66502,5.53123,8.8579,33.0509,31.3158,18.6265,5.48089,10.6884,2.79133,3.01648,5.57359,5.64887,1.6475,2.79289,4.74322,4.26506,4.80089,5.29876,16.8433,14.4918,12.7481,14.2985,9.58122,10.9264
gkap1,214.6,218.659,292.018,205.697,58.6632,1521,5,3,9,1,3,10,1,3,7,1,3,3,1,3,2,1,134.79,137.4,224.912,84.2956,48.5622,134.166,136.921,188.707,95.007,40.8431,58.0377,20.4547,29.4055,24.4791,103.245,23.6379,23.5839,26.6027,27.1837,35.1248,21.9289,28.4178,21.1523,25.7022,24.1516,25.3606
gkup,41.8542,42.2424,32.9941,7.59493,2.74531,2132,2,,,,,,,,,,,,,,,,45.8264,41.1367,25.879,1.94518,1.84126,56.2545,56.6307,49.8881,4.64441,2.82912,2.55721,1.54654,2.08066,2.07952,3.99126,0.563091,1.7634,3.56603,3.48376,1.96518,13.6305,12.4676,8.17166,12.7211,7.40295,7.23109
gla,33.4177,25.6014,20.4107,5.7275,1.61769,1470,2,,,,,,,,,,,,,,,,28.172,25.2931,12.1893,1.54148,0.897309,34.2913,32.44,34.7918,2.36114,1.05391,2.25234,0.838369,1.94577,2.76151,3.57153,0.616516,1.33324,2.01883,2.91068,1.7375,6.10372,7.98676,6.89798,11.5086,4.1154,3.51231
glb1,5.89517,4.67224,3.45612,1.91778,3.18285,2222,2,,,,,,,,,,,,,,,,8.87327,6.2714,3.00534,1.50572,4.82956,7.93427,8.85585,5.06784,1.12605,4.42731,0.635375,1.67961,3.00214,5.35701,1.27793,2.29131,3.32566,5.5343,4.99664,5.89553,8.29293,12.2644,8.0925,10.4627,9.05303,8.70574
glb1l,3.1899,5.01135,4.31773,2.65852,3.32448,2745,1,,,,,,,,,,,,,,,,2.94557,4.68346,2.05053,1.20391,3.02308,0.382959,0.347444,0.216217,0.809022,2.44373,0.839916,0.895466,2.48437,8.29178,0.747405,1.23666,2.25571,6.24475,2.25798,4.08189,14.7065,20.9402,13.2029,20.4598,9.4389,9.09756
glcci1,1.33691,1.26385,0.881859,0.218391,0.196941,2733,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,9.26014,9.22689,5.25394,0.622202,0.322187,6.65925,7.70564,3.32433,0.0936027,0.169187,0.238086,0.0552262,0.172835,0.952203,0.589827,0.167671,0.338756,1.07258,0.260157,0.781298,1.11841,0.490624,1.16536,1.11058,2.18984,3.15496
glcea,1.96913,2.10955,2.46726,0.90118,0.19265,2423,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.36718,2.51907,0.94472,0.197046,0.11968,0.448941,0.507909,0.322363,0.0771033,0,0.778397,0.210076,0.0930263,0.329469,0.047076,0.0346443,0.256628,0.234586,0.173403,0.293498,0.22748,0.369362,0.434033,0.443078,1.20534,1.32063
glceb,17.5379,20.583,27.0718,8.38223,3.10676,1758,5,3,7,2,3,11,2,3,13,2,1,2,0,1,4,0,64.8877,47.3867,43.738,6.03785,10.8389,74.4036,60.2858,52.2608,5.67858,7.55679,4.29677,3.2632,6.06364,13.0378,14.8764,3.46865,5.27825,14.7122,7.44329,14.214,10.1136,8.33626,7.52977,7.21391,12.8258,13.7931
gldc,141.133,130.272,100.299,63.2158,116.459,2768,1,3,3,2,3,5,2,3,3,2,2,0,3,3,3,2,124.146,141.094,89.0945,95.0581,156.11,156.696,145.539,94.4719,60.8721,110.462,30.289,56.6199,43.9014,19.8754,14.827,46.9635,55.1967,14.9461,16.1574,13.3394,9.49183,11.6404,9.1275,13.2001,6.65782,13.2003
gle1,102.718,99.1859,118.372,54.7563,30.5932,2186,5,2,0,2,3,2,1,2,0,3,2,0,2,2,0,3,59.3651,73.6803,102.068,32.8995,28.9739,72.2186,68.3968,87.0238,35.2681,31.8909,21.1594,13.4109,13.8168,11.3766,24.1432,12.3962,10.3871,11.1419,14.1034,9.60035,6.78631,7.27518,7.56487,5.52659,6.37345,6.71306
glg1b,13.8164,11.1508,12.9421,7.34687,6.94027,1748,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,13.2227,7.90845,12.153,6.18005,6.19321,11.1396,9.80453,7.40346,3.43518,6.10637,1.69383,2.03912,2.94594,5.69797,1.06632,0.786482,1.03219,3.3531,2.06117,2.23108,2.21226,4.06508,2.78767,3.29286,8.15458,8.25413
gli1,1.75246,1.40705,1.16494,0.754227,2.77983,4707,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,1,1.65855,2.07179,1.98765,3.11741,6.01069,1.68512,1.73676,1.18101,1.61425,6.70569,0.859983,1.44217,2.52087,8.64041,0.495063,1.50265,2.01475,5.41904,3.85151,4.21891,2.90712,4.45207,4.34649,2.66892,5.60472,5.42618
gli2a,0.729155,0.887705,0.939843,1.39575,4.96117,6037,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3.60345,2.58486,2.44058,5.28063,18.9518,4.92272,5.66239,3.64601,3.91121,11.9492,1.18261,3.2387,7.25631,21.5269,0.997834,2.784,6.20532,15.1093,11.1524,12.4785,16.1559,14.2512,12.3993,12.1938,21.3156,23.7358
gli2b,1.06616,0.891121,0.941076,1.15116,1.48103,3989,0,0,0,0,1,2,0,1,2,0,1,4,0,3,2,3,1.13641,2.52085,3.01595,1.52758,8.96427,3.52623,3.40149,1.74771,1.42289,8.89462,0.584578,2.32114,6.84686,12.1634,0.3956,1.46224,4.4997,6.49666,5.39809,7.59519,3.13377,2.33181,2.25582,1.86177,4.34974,5.05826
glipr2l,213.547,206.615,169.15,35.8469,8.39845,1296,2,1,4,0,1,3,0,1,1,0,0,0,0,0,0,0,37.258,112.12,72.7189,7.74787,2.5581,157.709,160.397,147.083,9.30486,2.73748,3.15088,0.686876,0.709955,1.05607,17.6263,4.28444,1.71076,3.56734,1.13297,3.74239,6.22676,6.53129,4.98757,5.47037,3.33208,4.00405
glis3,0.227899,0.236258,0.540242,1.06321,0.628411,2737,4,,,,,,,,,,,,,,,,0,0.0196036,0,0,0,0,0,0.0221841,0,0,0,0,0,0.182233,0.0487462,0.0287874,0.0759354,0.551201,0,0.449955,0.0339348,0.0591992,0,0.0360057,0.0912429,0.352953
glmna,25.2293,36.9805,40.458,27.0836,7.26344,2657,5,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,16.3434,14.7611,20.0957,13.0808,3.03773,20.8382,21.9345,37.9581,26.5511,7.81257,8.37945,3.35965,5.57618,5.23755,11.0358,2.24125,3.57477,5.22318,6.41838,3.29399,22.618,19.7411,21.2204,20.3777,9.78669,9.55089
glmnb,1.03875,1.28681,1.50914,1.8539,2.10314,1868,0,,,,,,,,,,,,,,,,0,0.379125,0.0612377,0.353038,0.310057,0,0.164637,0.0595033,0.199491,0,0.175014,0.0956689,0,0.323232,0,0.0463231,0.0598791,0,0.0577126,0.187832,0.330233,0.057713,0.2613,0.451206,1.34188,0.868454
glmp,10.0203,8.03713,7.00184,3.00536,4.24699,1699,2,,,,,,,,,,,,,,,,8.912,11.4405,9.77249,2.5526,5.26389,8.63931,9.07558,12.2321,3.07378,5.05314,2.37765,3.81827,3.81201,3.80936,2.33528,2.58771,3.38447,3.3646,3.63843,4.71371,16.6169,15.8399,12.3164,17.841,13.1025,16.7485
glo1,83.0626,105.261,110.187,114.493,74.5278,1397,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,101.601,84.7325,97.567,81.8737,48.7661,63.2518,68.1652,78.4589,61.3308,39.3495,40.306,27.475,9.3121,11.648,30.3391,16.5951,5.15112,10.0651,8.92841,6.87856,56.9647,64.7248,87.7975,88.0261,76.9627,70.5556
glod4,46.0183,47.938,29.9381,11.7126,5.19175,1215,2,,,,,,,,,,,,,,,,34.9829,33.0876,19.1859,7.19155,3.29779,29.1506,33.0664,23.8522,7.28511,2.58692,5.05226,1.63154,2.85364,4.8746,1.79057,2.50216,5.4222,5.88766,4.54174,7.71123,18.8476,22.6955,25.2974,23.312,12.8524,11.2515
glod5,0.203481,0.0999103,0,1.42523,7.75808,818,3,,,,,,,,,,,,,,,,0.817958,0.176035,0.132693,1.1976,3.60914,0.141945,0.152486,0.125169,1.64808,5.76565,0.207131,2.35144,4.4656,7.65924,0.0939572,1.76614,5.80302,10.8286,3.44186,6.88791,33.1176,39.7622,58.4535,64.9657,23.2435,23.6447
glra1,1.51458,0.777665,0.457442,0.999752,3.31852,1628,3,,,,,,,,,,,,,,,,2.50357,1.73194,0.933602,3.49303,2.56618,0.761732,1.58615,0.592411,1.18108,3.44754,0.347435,1.48747,0.0868952,0.564946,0.445125,0.993503,0.163919,0.387134,0.147966,0.553087,0.143744,0.213301,0.512299,0.244232,5.91602,5.55876
glra4b,0.533387,0.343519,1.15323,3.72961,4.57526,1908,4,,,,,,,,,,,,,,,,0.0298608,0.0735945,1.11981,2.37692,3.24223,0.226314,0.232446,0.740957,3.41786,3.33551,0.782048,1.97389,1.47488,1.11543,0.925913,1.19218,1.80655,1.66283,1.86112,1.72945,2.74137,3.36194,2.19923,2.08991,3.03674,2.83619
glrbb,0.567135,0.311506,0.992306,1.31633,3.93559,2292,3,,,,,,,,,,,,,,,,0.0743133,0.0608019,0.0451727,0,0,0.165634,0.190586,0,0.0329358,0,0,0.0216826,0.014579,0.867079,0.0248763,0.0316837,0.0229603,0.586712,0.0647519,0.30593,2.06993,2.36318,1.84174,4.13514,13.0342,11.1604
glrx,70.5496,80.671,73.1888,51.1315,34.8064,925,1,1,2,0,1,3,0,1,1,0,1,2,0,1,2,0,115.391,122.173,121.267,62.8118,36.6434,158.167,173.429,142.293,95.4138,55.3873,27.0042,21.8374,26.9541,18.448,38.1101,21.663,25.9358,28.769,26.3397,21.2074,115.423,92.4067,194.926,152.916,68.2724,58.2305
glrx2,5.82299,6.31176,2.6793,5.75322,13.342,866,3,,,,,,,,,,,,,,,,11.0298,5.6196,1.72132,3.20413,8.20889,5.8153,4.88672,2.65939,2.50271,7.15354,1.58029,2.76944,3.19464,1.86356,0.920892,2.26514,3.21539,0.962156,3.09103,1.35578,16.2038,11.8283,16.8593,12.3722,8.12248,8.45058
glrx3,63.034,68.1178,77.1382,60.0638,48.3166,1370,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,65.6344,66.6427,73.1834,49.6242,56.4475,54.15,52.8411,61.1178,39.1663,45.5083,17.3266,18.5306,38.9169,53.1155,28.2833,18.8469,33.3945,50.3201,38.5747,45.0836,84.9144,95.0193,70.6958,70.0004,51.8461,54.5293
glrx5,209.882,200.766,148.315,47.4393,87.4455,826,2,0,0,0,1,2,0,3,1,1,0,0,0,3,1,1,186.72,189.338,90.4172,59.2169,120.82,194.898,197.06,96.5527,20.5513,42.7349,9.91566,14.3725,27.7839,39.6224,11.7686,25.4016,40.4235,30.0411,46.0016,39.9677,103.805,117.757,118.465,104.746,47.026,56.3094
glsa,11.6547,7.34389,5.89208,2.10435,1.17706,1859,2,,,,,,,,,,,,,,,,8.87453,9.81418,1.96765,0.939122,1.70225,3.16949,3.67877,2.07054,0.800804,1.69798,0.370677,0.393281,1.93675,4.67573,0.238992,0.287815,1.09741,3.75824,2.43995,3.3111,5.30544,3.93617,3.40587,3.62636,11.7885,10.6325
glt8d1,11.2615,12.587,10.6726,13.1514,22.189,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11.6608,12.7805,8.29653,5.32527,9.40712,11.7117,10.1612,10.9981,12.3891,18.9462,6.50573,8.54607,17.5761,14.2416,3.74716,8.32782,13.9355,16.4586,18.6482,23.1536,55.8398,51.7338,27.3793,44.6227,18.3694,18.6822
gltpa,0.605409,0.618598,0.934389,6.03119,7.08499,1463,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.457249,0.808934,1.62674,5.62271,6.73584,0.31176,0.550306,1.00483,10.9987,8.91617,2.37758,2.53876,2.94469,2.80139,1.66363,4.10957,4.28213,2.56052,3.00282,2.26399,12.4441,11.1849,15.2296,12.3268,8.32011,8.72253
gltscr2,185.672,166.808,110.276,242.678,312.588,1489,0,2,0,1,2,0,1,2,0,1,3,1,1,3,2,1,110.143,133.891,89.7414,197.229,221.254,182.23,180.167,131.199,204.176,227.795,85.4399,111.217,119.723,67.6801,54.8796,87.5484,111.294,99.4928,144.924,128.731,171.114,152.003,200.331,129.638,90.1109,80.729
glud1a,50.4347,50.7989,58.0046,59.4966,61.6255,2481,1,1,1,0,3,2,1,3,1,2,2,0,1,3,1,1,49.9727,47.0196,49.0406,41.8541,57.4742,29.5163,31.4996,32.3809,30.2335,41.2067,19.6329,20.8265,39.2275,15.6188,17.1184,16.4434,42.3458,14.3155,27.1045,16.2285,66.2857,77.8171,86.977,80.3586,50.4038,48.0063
glud1b,82.2294,77.5908,88.5185,90.5385,66.8545,2659,1,3,3,2,3,6,1,3,3,2,3,2,2,3,3,1,110.54,98.9992,102.742,101.469,53.9077,77.5603,74.3856,75.4032,70.4429,49.6263,35.9488,26.6305,8.68311,31.4732,36.351,30.7097,8.97891,20.839,12.1815,9.62853,83.9573,88.7604,99.1898,117.089,225.317,206.56
glula,64.5341,47.7969,66.0841,116.227,348.974,1968,3,3,3,3,3,2,1,3,4,3,3,1,3,3,6,3,68.6455,213.678,223.381,566.363,987.306,393.624,425.484,439.459,535.157,803.906,150.768,432.255,409.17,82.5277,104.683,311.294,443.378,93.1664,335.969,83.7942,691.72,596.163,815.736,690.825,205.663,246.834
glulb,506.968,499.66,647.058,808.941,313.655,2633,1,3,6,2,3,7,2,3,6,2,3,6,2,3,3,2,272.939,337.059,658.156,421.422,128.675,421.322,405.529,606.894,489.182,168.559,220.592,69.2079,52.0637,54.497,269.581,89.3786,47.5129,23.4611,43.7236,13.9953,408.24,352.141,448.25,446.787,140.931,152.139
glulc,0.527248,1.29814,1.03687,0.620622,0.689073,1589,5,,,,,,,,,,,,,,,,0,0.562943,0.148569,0.049256,0,0.354783,0.247431,0.925807,2.80476,0.946271,0.835086,0.53938,0.0368686,0,0.137377,0.0612832,0,0.120517,0.125861,0.882847,0,0,0.0762469,0.0244782,0.767544,1.03547
glyctk,9.27065,7.96854,9.85243,4.49167,3.20674,1854,5,1,1,0,1,1,0,1,2,0,0,0,0,1,1,0,8.11625,9.00894,6.06081,2.74607,4.92023,9.48815,8.72954,8.94842,4.22728,3.66885,2.20045,3.54386,4.50536,4.23732,2.66546,2.18536,3.02777,3.53253,3.91439,3.47271,7.26713,8.72018,5.51682,8.96377,9.47109,10.7195
glyr1,92.8583,87.9114,111.674,355.895,413.706,2359,4,3,1,1,1,2,0,3,3,1,3,2,3,3,2,3,52.8363,74.3658,103.856,284.653,218.591,71.0921,77.1971,96.0605,355.374,285.706,115.931,120.917,57.5555,26.3455,81.7492,110.934,60.7785,29.1808,48.2197,28.4383,97.9926,91.2645,102.626,90.2163,52.2018,52.3759
gm2a,111.888,117.626,129.554,76.2071,47.6226,1128,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,146.552,137.985,86.2343,56.2107,50.7487,142.5,153.449,123.582,43.8778,37.8598,22.7533,15.7603,28.4427,23.6982,27.3686,20.7009,25.4637,17.0001,37.2981,19.2661,137.58,115.097,95.5237,146.966,21.4391,20.6136
gmcl1,105.088,93.6119,95.7926,41.737,21.6873,2780,5,2,0,1,2,0,1,2,0,1,2,0,1,2,0,1,43.3119,39.9762,23.9669,6.93654,6.20746,26.9293,24.6032,26.2111,8.49298,6.53835,4.90162,1.88464,1.13561,2.85468,3.6145,1.90276,1.8455,1.38577,1.79194,1.13424,8.38512,4.88105,5.53574,7.32377,9.17133,9.29417
gmds,54.6682,67.506,47.8052,119.034,217.791,1714,3,0,0,0,0,0,0,2,0,1,2,0,2,2,0,2,45.595,41.8358,23.1092,118.751,150.127,28.1469,30.6618,25.5501,130.423,153.309,66.9247,87.4297,50.0126,16.9533,21.2184,61.5801,52.6072,21.8441,42.1811,24.2622,61.7586,67.7761,68.389,55.6316,35.0797,32.1406
gmeb1,31.6777,28.0883,29.0995,12.8331,16.865,1837,5,0,0,0,1,3,0,2,0,1,0,0,0,3,2,2,22.4287,25.3099,14.4777,15.2857,21.3051,15.1416,14.1534,10.8206,10.2419,15.3575,5.00747,5.06424,8.62079,11.0882,5.23653,7.28996,7.15749,13.9942,10.9475,17.6749,9.8069,11.352,7.84743,8.81556,12.2541,13.9786
gmfb,120.887,135.71,162.349,198.257,162.846,1915,0,0,0,0,1,2,0,1,1,0,0,0,0,1,1,0,59.8394,59.9777,52.6019,41.2061,41.3952,85.5269,86.8429,115.358,109.887,81.0791,47.9992,46.2568,49.0266,39.5339,47.6489,35.691,36.9216,40.9326,70.5996,36.0851,331.217,317.135,380.544,364.712,104.998,107.207
gmfg,0.469834,0,0,0,2.10746,262,3,,,,,,,,,,,,,,,,0,0,0,0.118142,0.159645,0,0,0,0,0,0,0.165934,0.11506,0,0,0.429104,0.0888804,0.0421246,0,0,0.230326,0.844029,1.34097,2.38699,3.29686,2.84096
gmnn,1511.57,1667.57,1870.35,735.701,313.843,1012,5,1,1,0,1,5,0,1,2,0,2,0,1,0,0,0,793.071,962.684,1492.17,235.623,188.944,1176.34,1200.63,2020.89,406.161,254.443,243.066,161.545,89.154,27.2066,404.953,134.458,112.118,48.4366,65.9856,44.2807,53.6912,55.1251,54.0636,52.4463,12.1985,14.4115
gmppaa,32.998,37.5144,21.9691,7.87202,4.55927,1844,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,16.5429,23.6948,13.7301,4.18255,4.12968,10.2432,11.7561,8.23159,4.45553,3.00743,3.33039,1.10685,5.65578,7.15974,1.54973,1.29189,5.41668,7.41796,8.21492,5.80146,25.325,27.0609,30.7714,27.501,12.645,12.5511
gmppab,16.3537,15.5811,19.1856,6.52237,5.67045,1993,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19.1984,14.5388,13.2354,2.37334,3.31536,6.95077,6.03073,8.24239,2.18605,4.6981,1.646,2.05571,5.52262,4.62185,1.00396,2.83362,6.10512,6.32201,5.81639,10.9558,28.6206,23.2942,25.0255,25.6318,17.5877,15.764
gmppb,71.7435,78.6016,70.9315,38.906,31.7265,1847,5,1,3,0,1,2,0,3,3,2,3,2,2,3,2,2,53.0321,49.1287,32.0994,10.1054,17.1888,48.2136,48.6146,42.8008,29.1176,25.7428,10.8147,9.62236,15.5669,20.0586,14.5658,11.9546,16.695,17.2868,21.9832,13.0875,75.2337,71.185,63.1964,63.996,49.1301,49.8154
